Metodo,Fitness,Pa,vt,vs,A,Pe,E,Et,Es,we,wa,Tempo de execucao
Neumann,0.9948034,0.6777344,1.4755043,0.47550428,1.4755043,32.226562,3.1030302,0.031030303,3.0719998,0.2,0.8,138ms
Neumann,1.0011284,0.69677734,1.4351786,0.43517864,1.4351786,30.322266,3.2979066,0.032979067,3.2649276,0.2,0.8,130ms
Neumann,1.0083885,0.7084961,1.4114404,0.41144037,1.4114404,29.15039,3.4304857,0.034304857,3.3961809,0.2,0.8,132ms
Neumann,1.0061538,0.70532227,1.4177916,0.4177916,1.4177916,29.467773,3.3935378,0.033935376,3.3596025,0.2,0.8,129ms
Neumann,1.0076791,0.70751953,1.4133885,0.4133885,1.4133885,29.248047,3.4190316,0.034190316,3.3848412,0.2,0.8,133ms
Neumann,1.0016314,0.6977539,1.4331701,0.43317008,1.4331701,30.22461,3.3085623,0.033085622,3.2754767,0.2,0.8,127ms
Neumann,1.0194402,0.7211914,1.3865944,0.3865944,1.3865944,27.88086,3.58669,0.0358669,3.550823,0.2,0.8,135ms
Neumann,0.9947977,0.65771484,1.5204158,0.5204158,1.5204158,34.228516,2.9215407,0.029215407,2.8923254,0.2,0.8,128ms
Neumann,1.0319271,0.73217773,1.3657886,0.36578858,1.3657886,26.782227,3.7338195,0.037338194,3.6964812,0.2,0.8,129ms
Neumann,1.0114228,0.71240234,1.4037012,0.4037012,1.4037012,28.759766,3.4770799,0.034770798,3.4423091,0.2,0.8,126ms
Neumann,0.9941796,0.6726074,1.4867513,0.48675132,1.4867513,32.739258,3.054437,0.03054437,3.0238926,0.2,0.8,139ms
Neumann,0.9995098,0.6933594,1.4422535,0.44225347,1.4422535,30.664062,3.2611465,0.032611463,3.2285352,0.2,0.8,135ms
Neumann,1.0028296,0.6999512,1.4286711,0.42867112,1.4286711,30.004883,3.3327909,0.033327907,3.299463,0.2,0.8,139ms
Neumann,0.99541247,0.6809082,1.4686267,0.46862674,1.4686267,31.90918,3.1338944,0.031338945,3.1025555,0.2,0.8,133ms
Neumann,1.0021524,0.69873047,1.431167,0.431167,1.431167,30.126953,3.3192868,0.03319287,3.286094,0.2,0.8,132ms
Neumann,1.0021524,0.69873047,1.431167,0.431167,1.431167,30.126953,3.3192868,0.03319287,3.286094,0.2,0.8,143ms
Neumann,1.0066514,0.7060547,1.4163209,0.41632092,1.4163209,29.394531,3.4019933,0.034019932,3.3679733,0.2,0.8,528ms
Neumann,1.0143412,0.7158203,1.3969986,0.39699864,1.3969986,28.417969,3.5189004,0.035189003,3.4837115,0.2,0.8,136ms
Neumann,1.0184655,0.72021484,1.3884746,0.38847458,1.3884746,27.978516,3.574171,0.03574171,3.5384293,0.2,0.8,138ms
Neumann,1.0100563,0.71069336,1.4070766,0.4070766,1.4070766,28.930664,3.45654,0.0345654,3.4219747,0.2,0.8,395ms
Neumann,1.0007632,0.6960449,1.4366889,0.4366889,1.4366889,30.395508,3.28996,0.0328996,3.2570603,0.2,0.8,126ms
Neumann,1.0128508,0.7141113,1.4003419,0.40034187,1.4003419,28.588867,3.497865,0.03497865,3.4628863,0.2,0.8,126ms
Neumann,1.005507,0.7043457,1.4197574,0.41975737,1.4197574,29.56543,3.3823287,0.033823285,3.3485055,0.2,0.8,129ms
Neumann,0.9939923,0.6672363,1.4987193,0.49871933,1.4987193,33.276367,3.0051358,0.030051358,2.9750843,0.2,0.8,133ms
Neumann,1.0118245,0.7128906,1.4027398,0.40273976,1.4027398,28.710938,3.4829931,0.034829933,3.4481633,0.2,0.8,131ms
Neumann,1.0357491,0.7351074,1.3603454,0.36034536,1.3603454,26.489258,3.7751153,0.037751153,3.737364,0.2,0.8,124ms
Neumann,0.99530756,0.6804199,1.4696807,0.46968067,1.4696807,31.958008,3.1291063,0.03129106,3.0978153,0.2,0.8,133ms
Neumann,0.9947638,0.67749023,1.4760361,0.47603607,1.4760361,32.250977,3.1006813,0.031006813,3.0696745,0.2,0.8,143ms
Neumann,0.9994025,0.69311523,1.4427615,0.44276154,1.4427615,30.688477,3.258552,0.03258552,3.2259665,0.2,0.8,133ms
Neumann,0.99898446,0.6921387,1.4447972,0.44479716,1.4447972,30.786133,3.2482157,0.03248216,3.2157335,0.2,0.8,126ms
Neumann,1.0075048,0.7072754,1.4138764,0.4138764,1.4138764,29.27246,3.4161801,0.034161802,3.3820183,0.2,0.8,128ms
Neumann,1.0274472,0.7285156,1.3726542,0.3726542,1.3726542,27.148438,3.6834533,0.03683453,3.6466188,0.2,0.8,128ms
Neumann,1.0008838,0.69628906,1.4361851,0.43618512,1.4361851,30.371094,3.2926044,0.032926045,3.2596784,0.2,0.8,132ms
Neumann,0.99541247,0.6809082,1.4686267,0.46862674,1.4686267,31.90918,3.1338944,0.031338945,3.1025555,0.2,0.8,129ms
Neumann,1.0031084,0.70043945,1.4276751,0.42767513,1.4276751,29.956055,3.3382232,0.033382233,3.304841,0.2,0.8,127ms
Neumann,1.0061538,0.70532227,1.4177916,0.4177916,1.4177916,29.467773,3.3935378,0.033935376,3.3596025,0.2,0.8,136ms
Neumann,1.0016314,0.6977539,1.4331701,0.43317008,1.4331701,30.22461,3.3085623,0.033085622,3.2754767,0.2,0.8,132ms
Neumann,1.0112238,0.7121582,1.4041824,0.40418243,1.4041824,28.78418,3.4741306,0.034741305,3.4393892,0.2,0.8,134ms
Neumann,0.9992963,0.6928711,1.4432698,0.44326985,1.4432698,30.71289,3.255962,0.03255962,3.2234023,0.2,0.8,153ms
Neumann,1.0204363,0.72216797,1.3847194,0.38471937,1.3847194,27.783203,3.599297,0.03599297,3.5633042,0.2,0.8,376ms
Neumann,0.99919134,0.69262695,1.4437786,0.44377863,1.4437786,30.737305,3.2533758,0.032533757,3.2208421,0.2,0.8,277ms
Neumann,0.9958123,0.6826172,1.46495,0.46494997,1.46495,31.738281,3.1507692,0.031507693,3.1192615,0.2,0.8,132ms
Neumann,0.99898446,0.6921387,1.4447972,0.44479716,1.4447972,30.786133,3.2482157,0.03248216,3.2157335,0.2,0.8,139ms
Neumann,1.0047252,0.703125,1.4222223,0.42222226,1.4222223,29.6875,3.368421,0.03368421,3.3347368,0.2,0.8,130ms
Neumann,0.99525666,0.6801758,1.4702082,0.47020817,1.4702082,31.982422,3.1267176,0.031267177,3.0954504,0.2,0.8,488ms
Neumann,1.0189502,0.7207031,1.3875339,0.3875339,1.3875339,27.929688,3.5804195,0.035804197,3.5446153,0.2,0.8,131ms
Neumann,1.0106343,0.7114258,1.405628,0.40562797,1.405628,28.857422,3.465313,0.03465313,3.4306598,0.2,0.8,136ms
Neumann,1.0002918,0.69506836,1.4387075,0.43870747,1.4387075,30.493164,3.2794235,0.032794237,3.2466292,0.2,0.8,141ms
Neumann,0.9973186,0.68774414,1.4540291,0.45402908,1.4540291,31.225586,3.202502,0.03202502,3.170477,0.2,0.8,136ms
Neumann,0.9960635,0.68359375,1.4628571,0.46285713,1.4628571,31.640625,3.1604939,0.03160494,3.1288888,0.2,0.8,128ms
Neumann,0.9988828,0.69189453,1.445307,0.44530702,1.445307,30.810547,3.245642,0.032456417,3.2131855,0.2,0.8,131ms
Neumann,1.015669,0.71728516,1.3941457,0.39414573,1.3941457,28.271484,3.537133,0.03537133,3.5017617,0.2,0.8,138ms
Neumann,1.0053483,0.70410156,1.4202497,0.4202497,1.4202497,29.589844,3.379538,0.03379538,3.3457427,0.2,0.8,129ms
Neumann,1.0051907,0.7038574,1.4207423,0.42074227,1.4207423,29.614258,3.376752,0.033767518,3.3429844,0.2,0.8,126ms
Neumann,1.0143412,0.7158203,1.3969986,0.39699864,1.3969986,28.417969,3.5189004,0.035189003,3.4837115,0.2,0.8,129ms
Neumann,1.0002918,0.69506836,1.4387075,0.43870747,1.4387075,30.493164,3.2794235,0.032794237,3.2466292,0.2,0.8,132ms
Neumann,1.0128508,0.7141113,1.4003419,0.40034187,1.4003419,28.588867,3.497865,0.03497865,3.4628863,0.2,0.8,130ms
Neumann,1.022757,0.72436523,1.380519,0.38051903,1.380519,27.563477,3.6279893,0.036279894,3.5917094,0.2,0.8,128ms
Neumann,1.005507,0.7043457,1.4197574,0.41975737,1.4197574,29.56543,3.3823287,0.033823285,3.3485055,0.2,0.8,138ms
Neumann,0.9964011,0.68481445,1.4602495,0.46024954,1.4602495,31.518555,3.1727343,0.031727344,3.141007,0.2,0.8,131ms
Neumann,1.0085689,0.70874023,1.4109542,0.41095424,1.4109542,29.125977,3.4333613,0.034333613,3.3990276,0.2,0.8,127ms
Neumann,1.0184655,0.72021484,1.3884746,0.38847458,1.3884746,27.978516,3.574171,0.03574171,3.5384293,0.2,0.8,134ms
Neumann,0.9959991,0.6833496,1.4633797,0.46337974,1.4633797,31.66504,3.158057,0.03158057,3.1264763,0.2,0.8,136ms
Neumann,1.0066514,0.7060547,1.4163209,0.41632092,1.4163209,29.394531,3.4019933,0.034019932,3.3679733,0.2,0.8,135ms
Neumann,0.99626285,0.6843262,1.4612914,0.46129143,1.4612914,31.567383,3.1678267,0.031678267,3.1361485,0.2,0.8,131ms
Neumann,1.0018897,0.6982422,1.4321679,0.4321679,1.4321679,30.175781,3.313916,0.033139158,3.2807767,0.2,0.8,131ms
Neumann,1.0018897,0.6982422,1.4321679,0.4321679,1.4321679,30.175781,3.313916,0.033139158,3.2807767,0.2,0.8,133ms
Neumann,1.0224938,0.7241211,1.3809845,0.38098454,1.3809845,27.58789,3.6247787,0.036247786,3.588531,0.2,0.8,128ms
Neumann,0.9983902,0.6906738,1.4478614,0.44786143,1.4478614,30.932617,3.2328334,0.032328334,3.200505,0.2,0.8,126ms
Neumann,1.0177486,0.7194824,1.389888,0.38988805,1.389888,28.051758,3.564839,0.03564839,3.5291905,0.2,0.8,1002ms
Neumann,0.9946506,0.6767578,1.4776335,0.47763348,1.4776335,32.32422,3.0936556,0.030936556,3.062719,0.2,0.8,129ms
Neumann,0.99995,0.69433594,1.440225,0.440225,1.440225,30.566406,3.2715654,0.032715656,3.2388499,0.2,0.8,127ms
Neumann,1.022757,0.72436523,1.380519,0.38051903,1.380519,27.563477,3.6279893,0.036279894,3.5917094,0.2,0.8,126ms
Neumann,1.0035354,0.7011719,1.4261838,0.42618382,1.4261838,29.882812,3.3464053,0.03346405,3.3129413,0.2,0.8,119ms
Neumann,1.0071598,0.7067871,1.4148532,0.41485322,1.4148532,29.32129,3.4104912,0.034104913,3.3763864,0.2,0.8,125ms
Neumann,1.0344512,0.73413086,1.362155,0.36215496,1.362155,26.586914,3.7612488,0.03761249,3.7236364,0.2,0.8,129ms
Neumann,1.0053483,0.70410156,1.4202497,0.4202497,1.4202497,29.589844,3.379538,0.03379538,3.3457427,0.2,0.8,124ms
Neumann,1.0022855,0.6989746,1.4306672,0.43066716,1.4306672,30.10254,3.3219788,0.03321979,3.288759,0.2,0.8,125ms
Neumann,0.9982009,0.69018555,1.4488858,0.4488858,1.4488858,30.981445,3.2277384,0.032277383,3.195461,0.2,0.8,132ms
Neumann,0.9972364,0.6875,1.4545455,0.4545455,1.4545455,31.25,3.2,0.032,3.168,0.2,0.8,122ms
Neumann,1.005507,0.7043457,1.4197574,0.41975737,1.4197574,29.56543,3.3823287,0.033823285,3.3485055,0.2,0.8,123ms
Neumann,0.99587345,0.6828613,1.4644262,0.46442616,1.4644262,31.713867,3.1531947,0.03153195,3.1216626,0.2,0.8,125ms
Neumann,0.99511003,0.67944336,1.471793,0.47179306,1.471793,32.055664,3.1195736,0.031195736,3.088378,0.2,0.8,131ms
Neumann,1.0026917,0.69970703,1.4291695,0.42916954,1.4291695,30.029297,3.3300812,0.033300813,3.2967803,0.2,0.8,133ms
Neumann,1.0031084,0.70043945,1.4276751,0.42767513,1.4276751,29.956055,3.3382232,0.033382233,3.304841,0.2,0.8,130ms
Neumann,0.9964011,0.68481445,1.4602495,0.46024954,1.4602495,31.518555,3.1727343,0.031727344,3.141007,0.2,0.8,130ms
Neumann,1.005667,0.70458984,1.4192654,0.4192654,1.4192654,29.541016,3.385124,0.03385124,3.3512728,0.2,0.8,139ms
Neumann,1.0008838,0.69628906,1.4361851,0.43618512,1.4361851,30.371094,3.2926044,0.032926045,3.2596784,0.2,0.8,142ms
Neumann,0.9992963,0.6928711,1.4432698,0.44326985,1.4432698,30.71289,3.255962,0.03255962,3.2234023,0.2,0.8,147ms
Neumann,1.0022855,0.6989746,1.4306672,0.43066716,1.4306672,30.10254,3.3219788,0.03321979,3.288759,0.2,0.8,133ms
Neumann,1.0020205,0.6984863,1.4316672,0.4316672,1.4316672,30.151367,3.3165991,0.03316599,3.2834332,0.2,0.8,142ms
Neumann,1.00368,0.701416,1.4256874,0.42568743,1.4256874,29.858398,3.3491414,0.033491414,3.31565,0.2,0.8,138ms
Neumann,1.0029683,0.7001953,1.428173,0.42817295,1.428173,29.980469,3.3355048,0.03335505,3.3021498,0.2,0.8,127ms
Neumann,0.99408174,0.6711426,1.4899963,0.4899963,1.4899963,32.885742,3.0408316,0.030408315,3.0104232,0.2,0.8,129ms
Neumann,1.0005252,0.69555664,1.4376974,0.4376974,1.4376974,30.444336,3.2846832,0.03284683,3.2518363,0.2,0.8,902ms
Neumann,1.0033917,0.70092773,1.4266806,0.42668056,1.4266806,29.907227,3.3436735,0.033436734,3.3102367,0.2,0.8,134ms
Neumann,0.9982009,0.69018555,1.4488858,0.4488858,1.4488858,30.981445,3.2277384,0.032277383,3.195461,0.2,0.8,124ms
Neumann,1.0024198,0.69921875,1.4301676,0.43016756,1.4301676,30.078125,3.3246753,0.033246752,3.2914286,0.2,0.8,127ms
Neumann,1.0031084,0.70043945,1.4276751,0.42767513,1.4276751,29.956055,3.3382232,0.033382233,3.304841,0.2,0.8,121ms
Neumann,1.0005252,0.69555664,1.4376974,0.4376974,1.4376974,30.444336,3.2846832,0.03284683,3.2518363,0.2,0.8,146ms
Neumann,1.0120271,0.71313477,1.4022595,0.40225947,1.4022595,28.686523,3.4859574,0.034859575,3.4510977,0.2,0.8,184ms
Neumann,1.0002918,0.69506836,1.4387075,0.43870747,1.4387075,30.493164,3.2794235,0.032794237,3.2466292,0.2,0.8,134ms
Neumann,1.005828,0.704834,1.4187738,0.41877377,1.4187738,29.516602,3.387924,0.03387924,3.3540447,0.2,0.8,130ms
Neumann,1.0303975,0.73095703,1.3680695,0.36806953,1.3680695,26.904297,3.7168784,0.037168782,3.6797097,0.2,0.8,133ms
Neumann,1.0018897,0.6982422,1.4321679,0.4321679,1.4321679,30.175781,3.313916,0.033139158,3.2807767,0.2,0.8,134ms
Neumann,1.0031084,0.70043945,1.4276751,0.42767513,1.4276751,29.956055,3.3382232,0.033382233,3.304841,0.2,0.8,128ms
Neumann,1.0047252,0.703125,1.4222223,0.42222226,1.4222223,29.6875,3.368421,0.03368421,3.3347368,0.2,0.8,128ms
Neumann,1.022757,0.72436523,1.380519,0.38051903,1.380519,27.563477,3.6279893,0.036279894,3.5917094,0.2,0.8,135ms
Neumann,1.0217121,0.7233887,1.3823828,0.38238275,1.3823828,27.661133,3.615181,0.036151808,3.579029,0.2,0.8,135ms
Neumann,1.0338113,0.7336426,1.3630615,0.36306155,1.3630615,26.635742,3.7543538,0.03754354,3.7168102,0.2,0.8,137ms
Neumann,0.99707496,0.6870117,1.4555793,0.45557928,1.4555793,31.298828,3.1950078,0.03195008,3.1630578,0.2,0.8,144ms
Neumann,1.0182252,0.7199707,1.3889455,0.38894546,1.3889455,28.00293,3.571055,0.03571055,3.5353444,0.2,0.8,152ms
Neumann,1.0182252,0.7199707,1.3889455,0.38894546,1.3889455,28.00293,3.571055,0.03571055,3.5353444,0.2,0.8,144ms
Neumann,1.0028296,0.6999512,1.4286711,0.42867112,1.4286711,30.004883,3.3327909,0.033327907,3.299463,0.2,0.8,150ms
Neumann,1.0268742,0.72802734,1.3735747,0.37357473,1.3735747,27.197266,3.6768403,0.036768403,3.6400719,0.2,0.8,145ms
Neumann,1.0313109,0.73168945,1.3667,0.36670005,1.3667,26.831055,3.7270246,0.037270244,3.6897542,0.2,0.8,144ms
Neumann,1.0089333,0.7092285,1.4099828,0.4099828,1.4099828,29.077148,3.4391267,0.03439127,3.4047356,0.2,0.8,368ms
Neumann,0.99406886,0.67089844,1.4905386,0.4905386,1.4905386,32.910156,3.0385756,0.030385757,3.00819,0.2,0.8,133ms
Neumann,1.0458949,0.7421875,1.3473685,0.34736848,1.3473685,25.78125,3.878788,0.03878788,3.8400002,0.2,0.8,137ms
Neumann,0.9944217,0.6750488,1.4813743,0.48137426,1.4813743,32.495117,3.0773854,0.030773854,3.0466115,0.2,0.8,461ms
Neumann,1.0053483,0.70410156,1.4202497,0.4202497,1.4202497,29.589844,3.379538,0.03379538,3.3457427,0.2,0.8,130ms
Neumann,1.0120271,0.71313477,1.4022595,0.40225947,1.4022595,28.686523,3.4859574,0.034859575,3.4510977,0.2,0.8,132ms
Neumann,1.0032495,0.7006836,1.4271777,0.42717767,1.4271777,29.93164,3.3409462,0.03340946,3.3075368,0.2,0.8,130ms
Neumann,1.0100563,0.71069336,1.4070766,0.4070766,1.4070766,28.930664,3.45654,0.0345654,3.4219747,0.2,0.8,127ms
Neumann,1.0080314,0.7080078,1.4124138,0.41241384,1.4124138,29.199219,3.4247491,0.03424749,3.3905017,0.2,0.8,128ms
Neumann,1.0230218,0.7246094,1.3800539,0.38005388,1.3800539,27.539062,3.6312056,0.03631206,3.5948935,0.2,0.8,126ms
Neumann,0.99715513,0.68725586,1.4550622,0.45506215,1.4550622,31.274414,3.197502,0.03197502,3.1655269,0.2,0.8,125ms
Neumann,1.0013777,0.6972656,1.4341737,0.4341737,1.4341737,30.273438,3.3032258,0.033032257,3.2701936,0.2,0.8,131ms
Neumann,0.9959359,0.68310547,1.4639028,0.46390283,1.4639028,31.689453,3.1556242,0.03155624,3.124068,0.2,0.8,133ms
Neumann,1.0020205,0.6984863,1.4316672,0.4316672,1.4316672,30.151367,3.3165991,0.03316599,3.2834332,0.2,0.8,132ms
Neumann,1.005667,0.70458984,1.4192654,0.4192654,1.4192654,29.541016,3.385124,0.03385124,3.3512728,0.2,0.8,134ms
Neumann,1.0001767,0.6948242,1.4392129,0.43921292,1.4392129,30.517578,3.2768,0.032768,3.244032,0.2,0.8,127ms
Neumann,1.0093027,0.7097168,1.4090127,0.40901268,1.4090127,29.02832,3.4449117,0.034449115,3.4104626,0.2,0.8,134ms
Neumann,1.0008838,0.69628906,1.4361851,0.43618512,1.4361851,30.371094,3.2926044,0.032926045,3.2596784,0.2,0.8,126ms
Neumann,0.99587345,0.6828613,1.4644262,0.46442616,1.4644262,31.713867,3.1531947,0.03153195,3.1216626,0.2,0.8,139ms
Neumann,0.9973186,0.68774414,1.4540291,0.45402908,1.4540291,31.225586,3.202502,0.03202502,3.170477,0.2,0.8,136ms
Neumann,0.9982009,0.69018555,1.4488858,0.4488858,1.4488858,30.981445,3.2277384,0.032277383,3.195461,0.2,0.8,144ms
Neumann,1.0120271,0.71313477,1.4022595,0.40225947,1.4022595,28.686523,3.4859574,0.034859575,3.4510977,0.2,0.8,137ms
Neumann,0.99908733,0.6923828,1.4442878,0.44428778,1.4442878,30.761719,3.2507937,0.032507937,3.2182858,0.2,0.8,329ms
Neumann,0.99654335,0.68530273,1.4592091,0.45920908,1.4592091,31.469727,3.1776571,0.03177657,3.1458805,0.2,0.8,141ms
Neumann,1.009866,0.7104492,1.4075601,0.4075601,1.4075601,28.955078,3.4536257,0.034536257,3.4190893,0.2,0.8,147ms
Neumann,1.0196872,0.72143555,1.3861252,0.3861252,1.3861252,27.856445,3.5898335,0.035898335,3.553935,0.2,0.8,143ms
Neumann,0.9941994,0.67285156,1.4862119,0.4862119,1.4862119,32.714844,3.0567164,0.030567164,3.0261493,0.2,0.8,128ms
Neumann,1.0075048,0.7072754,1.4138764,0.4138764,1.4138764,29.27246,3.4161801,0.034161802,3.3820183,0.2,0.8,124ms
Neumann,1.0124365,0.71362305,1.4013001,0.40130007,1.4013001,28.637695,3.4919012,0.034919012,3.4569821,0.2,0.8,566ms
Neumann,1.0108296,0.7116699,1.4051458,0.40514576,1.4051458,28.833008,3.4682472,0.03468247,3.4335647,0.2,0.8,128ms
Neumann,1.0020205,0.6984863,1.4316672,0.4316672,1.4316672,30.151367,3.3165991,0.03316599,3.2834332,0.2,0.8,126ms
Neumann,0.99451387,0.67578125,1.4797688,0.47976875,1.4797688,32.421875,3.0843372,0.030843373,3.053494,0.2,0.8,133ms
Neumann,1.0224938,0.7241211,1.3809845,0.38098454,1.3809845,27.58789,3.6247787,0.036247786,3.588531,0.2,0.8,136ms
Neumann,0.9948442,0.6779785,1.474973,0.47497296,1.474973,32.20215,3.105383,0.031053828,3.0743291,0.2,0.8,130ms
Neumann,0.9974021,0.6879883,1.4535131,0.45351315,1.4535131,31.201172,3.2050078,0.032050077,3.1729577,0.2,0.8,131ms
Neumann,0.9964011,0.68481445,1.4602495,0.46024954,1.4602495,31.518555,3.1727343,0.031727344,3.141007,0.2,0.8,129ms
Neumann,0.99424183,0.67333984,1.4851341,0.48513412,1.4851341,32.666016,3.0612855,0.030612854,3.0306726,0.2,0.8,129ms
Neumann,1.0206888,0.7224121,1.3842515,0.38425148,1.3842515,27.75879,3.6024625,0.036024626,3.566438,0.2,0.8,127ms
Neumann,1.0064843,0.70581055,1.4168108,0.41681075,1.4168108,29.418945,3.3991702,0.033991702,3.3651783,0.2,0.8,135ms
Neumann,1.0006437,0.6958008,1.437193,0.43719304,1.437193,30.419922,3.2873194,0.032873195,3.2544463,0.2,0.8,130ms
Neumann,1.0136948,0.7150879,1.3984295,0.3984295,1.3984295,28.49121,3.5098543,0.03509854,3.4747558,0.2,0.8,133ms
Neumann,1.0051907,0.7038574,1.4207423,0.42074227,1.4207423,29.614258,3.376752,0.033767518,3.3429844,0.2,0.8,136ms
Neumann,1.012643,0.7138672,1.4008209,0.40082085,1.4008209,28.613281,3.4948804,0.034948807,3.4599316,0.2,0.8,132ms
Neumann,1.0012525,0.6970215,1.434676,0.43467605,1.434676,30.297852,3.300564,0.03300564,3.2675583,0.2,0.8,132ms
Neumann,1.0224938,0.7241211,1.3809845,0.38098454,1.3809845,27.58789,3.6247787,0.036247786,3.588531,0.2,0.8,132ms
Neumann,0.9995098,0.6933594,1.4422535,0.44225347,1.4422535,30.664062,3.2611465,0.032611463,3.2285352,0.2,0.8,133ms
Neumann,1.0265899,0.7277832,1.3740356,0.3740356,1.3740356,27.22168,3.6735425,0.036735427,3.636807,0.2,0.8,134ms
Neumann,0.9981077,0.6899414,1.4493984,0.4493984,1.4493984,31.00586,3.2251968,0.03225197,3.1929448,0.2,0.8,134ms
Neumann,1.0020205,0.6984863,1.4316672,0.4316672,1.4316672,30.151367,3.3165991,0.03316599,3.2834332,0.2,0.8,127ms
Neumann,1.011623,0.7126465,1.4032203,0.4032203,1.4032203,28.735352,3.4800339,0.03480034,3.4452336,0.2,0.8,135ms
Neumann,1.0217121,0.7233887,1.3823828,0.38238275,1.3823828,27.661133,3.615181,0.036151808,3.579029,0.2,0.8,134ms
Neumann,1.0083885,0.7084961,1.4114404,0.41144037,1.4114404,29.15039,3.4304857,0.034304857,3.3961809,0.2,0.8,128ms
Neumann,1.0018897,0.6982422,1.4321679,0.4321679,1.4321679,30.175781,3.313916,0.033139158,3.2807767,0.2,0.8,141ms
Neumann,1.0069891,0.70654297,1.4153421,0.4153421,1.4153421,29.345703,3.4076538,0.034076538,3.3735774,0.2,0.8,896ms
Neumann,0.9969958,0.6867676,1.4560966,0.45609665,1.4560966,31.323242,3.1925175,0.031925175,3.1605923,0.2,0.8,125ms
Neumann,0.9985839,0.6911621,1.4468386,0.44683862,1.4468386,30.88379,3.2379446,0.03237945,3.2055652,0.2,0.8,121ms
Neumann,1.0177486,0.7194824,1.389888,0.38988805,1.389888,28.051758,3.564839,0.03564839,3.5291905,0.2,0.8,126ms
Neumann,1.0001767,0.6948242,1.4392129,0.43921292,1.4392129,30.517578,3.2768,0.032768,3.244032,0.2,0.8,124ms
Neumann,1.0177486,0.7194824,1.389888,0.38988805,1.389888,28.051758,3.564839,0.03564839,3.5291905,0.2,0.8,124ms
Neumann,0.9997276,0.69384766,1.4412385,0.44123852,1.4412385,30.615234,3.2663476,0.032663476,3.233684,0.2,0.8,124ms
Neumann,1.0104405,0.71118164,1.4061105,0.40611053,1.4061105,28.881836,3.4623837,0.03462384,3.42776,0.2,0.8,124ms
Neumann,1.0024198,0.69921875,1.4301676,0.43016756,1.4301676,30.078125,3.3246753,0.033246752,3.2914286,0.2,0.8,124ms
Neumann,1.0028296,0.6999512,1.4286711,0.42867112,1.4286711,30.004883,3.3327909,0.033327907,3.299463,0.2,0.8,128ms
Neumann,1.0078547,0.7077637,1.412901,0.41290104,1.412901,29.223633,3.421888,0.03421888,3.3876693,0.2,0.8,121ms
Neumann,1.0161219,0.71777344,1.3931973,0.3931973,1.3931973,28.222656,3.5432527,0.035432525,3.5078201,0.2,0.8,120ms
Neumann,1.0170435,0.71875,1.3913044,0.39130437,1.3913044,28.125,3.5555556,0.035555556,3.52,0.2,0.8,123ms
Neumann,1.0104405,0.71118164,1.4061105,0.40611053,1.4061105,28.881836,3.4623837,0.03462384,3.42776,0.2,0.8,130ms
Neumann,1.0080314,0.7080078,1.4124138,0.41241384,1.4124138,29.199219,3.4247491,0.03424749,3.3905017,0.2,0.8,125ms
Neumann,1.0035354,0.7011719,1.4261838,0.42618382,1.4261838,29.882812,3.3464053,0.03346405,3.3129413,0.2,0.8,127ms
Neumann,1.0026917,0.69970703,1.4291695,0.42916954,1.4291695,30.029297,3.3300812,0.033300813,3.2967803,0.2,0.8,126ms
Neumann,1.0132704,0.7145996,1.3993851,0.3993851,1.3993851,28.54004,3.5038495,0.035038494,3.468811,0.2,0.8,126ms
Neumann,0.9961953,0.68408203,1.461813,0.46181297,1.461813,31.591797,3.1653786,0.031653788,3.1337247,0.2,0.8,124ms
Neumann,0.9948034,0.6777344,1.4755043,0.47550428,1.4755043,32.226562,3.1030302,0.031030303,3.0719998,0.2,0.8,128ms
Neumann,1.0008838,0.69628906,1.4361851,0.43618512,1.4361851,30.371094,3.2926044,0.032926045,3.2596784,0.2,0.8,125ms
Neumann,0.9984865,0.69091797,1.4473498,0.4473498,1.4473498,30.908203,3.235387,0.03235387,3.2030332,0.2,0.8,124ms
Neumann,0.998782,0.6916504,1.4458171,0.4458171,1.4458171,30.83496,3.243072,0.03243072,3.2106414,0.2,0.8,125ms
Neumann,1.0106343,0.7114258,1.405628,0.40562797,1.405628,28.857422,3.465313,0.03465313,3.4306598,0.2,0.8,122ms
Neumann,1.0002918,0.69506836,1.4387075,0.43870747,1.4387075,30.493164,3.2794235,0.032794237,3.2466292,0.2,0.8,125ms
Neumann,1.0000628,0.6945801,1.4397188,0.43971884,1.4397188,30.541992,3.2741807,0.032741807,3.2414389,0.2,0.8,842ms
Neumann,1.0028296,0.6999512,1.4286711,0.42867112,1.4286711,30.004883,3.3327909,0.033327907,3.299463,0.2,0.8,121ms
Neumann,1.0045724,0.70288086,1.4227163,0.42271626,1.4227163,29.711914,3.3656533,0.033656534,3.3319967,0.2,0.8,129ms
Neumann,1.011623,0.7126465,1.4032203,0.4032203,1.4032203,28.735352,3.4800339,0.03480034,3.4452336,0.2,0.8,127ms
Neumann,1.0059903,0.7050781,1.4182825,0.4182825,1.4182825,29.492188,3.3907285,0.033907283,3.3568213,0.2,0.8,125ms
Neumann,1.0082092,0.70825195,1.4119269,0.41192687,1.4119269,29.174805,3.4276152,0.03427615,3.393339,0.2,0.8,121ms
Neumann,1.0394435,0.73779297,1.3553938,0.35539377,1.3553938,26.220703,3.8137803,0.0381378,3.7756424,0.2,0.8,121ms
