Metodo,Fitness,Pa,vt,vs,A,Pe,E,Et,Es,we,wa,Tempo de execucao
Diagonal,0.99919134,0.69262695,1.4437786,0.44377863,1.4437786,30.737305,3.2533758,0.032533757,3.2208421,0.2,0.8,406ms
Diagonal,1.0048792,0.70336914,1.4217286,0.4217286,1.4217286,29.663086,3.3711934,0.033711933,3.3374815,0.2,0.8,410ms
Diagonal,1.0008838,0.69628906,1.4361851,0.43618512,1.4361851,30.371094,3.2926044,0.032926045,3.2596784,0.2,0.8,410ms
Diagonal,1.0029683,0.7001953,1.428173,0.42817295,1.428173,29.980469,3.3355048,0.03335505,3.3021498,0.2,0.8,400ms
Diagonal,1.0002918,0.69506836,1.4387075,0.43870747,1.4387075,30.493164,3.2794235,0.032794237,3.2466292,0.2,0.8,405ms
Diagonal,0.99829495,0.6904297,1.4483734,0.44837344,1.4483734,30.957031,3.230284,0.032302838,3.197981,0.2,0.8,425ms
Diagonal,0.9959991,0.6833496,1.4633797,0.46337974,1.4633797,31.66504,3.158057,0.03158057,3.1264763,0.2,0.8,418ms
Diagonal,0.9945802,0.67626953,1.4787004,0.4787004,1.4787004,32.373047,3.0889895,0.030889895,3.0580995,0.2,0.8,410ms
Diagonal,0.9961289,0.6838379,1.4623349,0.46233487,1.4623349,31.61621,3.1629343,0.031629343,3.131305,0.2,0.8,395ms
Diagonal,1.0024198,0.69921875,1.4301676,0.43016756,1.4301676,30.078125,3.3246753,0.033246752,3.2914286,0.2,0.8,413ms
Diagonal,0.9988828,0.69189453,1.445307,0.44530702,1.445307,30.810547,3.245642,0.032456417,3.2131855,0.2,0.8,395ms
Diagonal,0.99525666,0.6801758,1.4702082,0.47020817,1.4702082,31.982422,3.1267176,0.031267177,3.0954504,0.2,0.8,404ms
Diagonal,0.9940032,0.6665039,1.5003663,0.50036633,1.5003663,33.34961,2.9985359,0.029985359,2.9685504,0.2,0.8,400ms
Diagonal,0.99898446,0.6921387,1.4447972,0.44479716,1.4447972,30.786133,3.2482157,0.03248216,3.2157335,0.2,0.8,397ms
Diagonal,1.011623,0.7126465,1.4032203,0.4032203,1.4032203,28.735352,3.4800339,0.03480034,3.4452336,0.2,0.8,408ms
Diagonal,1.0033917,0.70092773,1.4266806,0.42668056,1.4266806,29.907227,3.3436735,0.033436734,3.3102367,0.2,0.8,417ms
Diagonal,0.99411047,0.67163086,1.4889132,0.48891318,1.4889132,32.836914,3.0453532,0.030453531,3.0148997,0.2,0.8,396ms
Diagonal,0.9948859,0.67822266,1.474442,0.474442,1.474442,32.177734,3.107739,0.03107739,3.0766616,0.2,0.8,408ms
Diagonal,1.0078547,0.7077637,1.412901,0.41290104,1.412901,29.223633,3.421888,0.03421888,3.3876693,0.2,0.8,399ms
Diagonal,0.9988828,0.69189453,1.445307,0.44530702,1.445307,30.810547,3.245642,0.032456417,3.2131855,0.2,0.8,421ms
Diagonal,0.9940617,0.6647949,1.5042232,0.5042232,1.5042232,33.520508,2.9832485,0.029832484,2.9534159,0.2,0.8,394ms
Diagonal,1.0209426,0.72265625,1.3837838,0.38378382,1.3837838,27.734375,3.6056337,0.03605634,3.5695775,0.2,0.8,410ms
Diagonal,1.0172772,0.71899414,1.390832,0.39083195,1.390832,28.100586,3.5586448,0.035586447,3.5230584,0.2,0.8,394ms
Diagonal,0.99908733,0.6923828,1.4442878,0.44428778,1.4442878,30.761719,3.2507937,0.032507937,3.2182858,0.2,0.8,399ms
Diagonal,1.0106343,0.7114258,1.405628,0.40562797,1.405628,28.857422,3.465313,0.03465313,3.4306598,0.2,0.8,407ms
Diagonal,1.0002918,0.69506836,1.4387075,0.43870747,1.4387075,30.493164,3.2794235,0.032794237,3.2466292,0.2,0.8,415ms
Diagonal,0.9966161,0.6855469,1.4586895,0.45868945,1.4586895,31.445312,3.1801243,0.031801242,3.148323,0.2,0.8,416ms
Diagonal,1.005667,0.70458984,1.4192654,0.4192654,1.4192654,29.541016,3.385124,0.03385124,3.3512728,0.2,0.8,399ms
Diagonal,1.0011284,0.69677734,1.4351786,0.43517864,1.4351786,30.322266,3.2979066,0.032979067,3.2649276,0.2,0.8,405ms
Diagonal,0.99515784,0.6796875,1.4712644,0.47126436,1.4712644,32.03125,3.121951,0.031219512,3.0907316,0.2,0.8,424ms
Diagonal,1.0029683,0.7001953,1.428173,0.42817295,1.428173,29.980469,3.3355048,0.03335505,3.3021498,0.2,0.8,399ms
Diagonal,1.0096769,0.7102051,1.408044,0.40804398,1.408044,28.979492,3.450716,0.03450716,3.4162087,0.2,0.8,425ms
Diagonal,0.9973186,0.68774414,1.4540291,0.45402908,1.4540291,31.225586,3.202502,0.03202502,3.170477,0.2,0.8,402ms
Diagonal,1.005507,0.7043457,1.4197574,0.41975737,1.4197574,29.56543,3.3823287,0.033823285,3.3485055,0.2,0.8,404ms
Diagonal,1.0073318,0.70703125,1.4143647,0.4143647,1.4143647,29.296875,3.4133334,0.034133334,3.3792,0.2,0.8,415ms
Diagonal,1.0048792,0.70336914,1.4217286,0.4217286,1.4217286,29.663086,3.3711934,0.033711933,3.3374815,0.2,0.8,398ms
Diagonal,1.0031084,0.70043945,1.4276751,0.42767513,1.4276751,29.956055,3.3382232,0.033382233,3.304841,0.2,0.8,408ms
Diagonal,0.9949725,0.67871094,1.4733813,0.47338128,1.4733813,32.128906,3.112462,0.03112462,3.0813375,0.2,0.8,404ms
Diagonal,0.9997276,0.69384766,1.4412385,0.44123852,1.4412385,30.615234,3.2663476,0.032663476,3.233684,0.2,0.8,411ms
