Metodo,Fitness,Pa,vt,vs,A,Pe,E,Et,Es,we,wa,Tempo de execucao
Diagonal,0.30251157,0.33251953,3.007342,0.0073421,3.007342,66.74805,1.4981712,0.014981712,1.4831895,0.2,0.8,536ms
Diagonal,0.80101633,0.38476562,2.5989847,0.5989847,2.5989847,61.523438,1.6253968,0.016253969,1.6091429,0.2,0.8,562ms
Diagonal,0.6882054,0.40966797,2.4410012,0.44100118,2.4410012,59.033203,1.693962,0.01693962,1.6770223,0.2,0.8,548ms
Diagonal,0.8501334,0.375,2.6666667,0.66666675,2.6666667,62.5,1.6,0.016,1.584,0.2,0.8,553ms
Diagonal,0.7938989,0.38623047,2.5891278,0.5891278,2.5891278,61.376953,1.629276,0.01629276,1.6129832,0.2,0.8,553ms
Diagonal,0.80459905,0.3840332,2.6039414,0.60394144,2.6039414,61.59668,1.6234641,0.016234642,1.6072295,0.2,0.8,543ms
Diagonal,0.77292305,0.390625,2.56,0.55999994,2.56,60.9375,1.6410257,0.016410256,1.6246154,0.2,0.8,538ms
Diagonal,0.7671951,0.3918457,2.5520248,0.55202484,2.5520248,60.81543,1.6443195,0.016443195,1.6278763,0.2,0.8,529ms
Diagonal,0.66999555,0.4140625,2.4150944,0.41509438,2.4150944,58.59375,1.7066667,0.017066667,1.6896,0.2,0.8,528ms
Diagonal,0.76150954,0.3930664,2.5440993,0.54409933,2.5440993,60.69336,1.6476268,0.016476268,1.6311505,0.2,0.8,545ms
Diagonal,0.74581164,0.39648438,2.5221674,0.52216744,2.5221674,60.351562,1.656958,0.016569579,1.6403884,0.2,0.8,535ms
Diagonal,0.8252071,0.3798828,2.6323907,0.63239074,2.6323907,62.01172,1.6125984,0.016125984,1.5964724,0.2,0.8,556ms
Diagonal,0.90634227,0.36450195,2.7434695,0.7434695,2.7434695,63.549805,1.5735689,0.01573569,1.5578332,0.2,0.8,583ms
Diagonal,0.657139,0.41723633,2.3967233,0.39672327,2.3967233,58.276367,1.7159615,0.017159615,1.6988019,0.2,0.8,542ms
Diagonal,0.74692214,0.39624023,2.5237215,0.52372146,2.5237215,60.375977,1.6562879,0.01656288,1.639725,0.2,0.8,541ms
Diagonal,0.96348464,0.3544922,2.8209367,0.8209367,2.8209367,64.55078,1.5491679,0.015491679,1.5336761,0.2,0.8,549ms
Diagonal,0.6902586,0.4091797,2.4439142,0.44391418,2.4439142,59.08203,1.692562,0.01692562,1.6756364,0.2,0.8,549ms
Diagonal,0.9323755,0.35986328,2.7788332,0.77883315,2.7788332,64.01367,1.5621663,0.015621663,1.5465447,0.2,0.8,535ms
Diagonal,0.8301326,0.37890625,2.6391752,0.6391752,2.6391752,62.109375,1.6100628,0.016100628,1.5939622,0.2,0.8,536ms
Diagonal,0.94921315,0.3569336,2.8016417,0.8016417,2.8016417,64.30664,1.5550493,0.015550493,1.5394988,0.2,0.8,530ms
Diagonal,0.6974921,0.4074707,2.4541643,0.45416427,2.4541643,59.25293,1.6876802,0.016876802,1.6708034,0.2,0.8,540ms
Diagonal,0.946385,0.35742188,2.7978141,0.79781413,2.7978141,64.25781,1.556231,0.01556231,1.5406687,0.2,0.8,535ms
Diagonal,0.7706268,0.39111328,2.556804,0.55680394,2.556804,60.88867,1.6423416,0.016423415,1.6259181,0.2,0.8,543ms
Diagonal,0.9172113,0.36254883,2.758249,0.75824904,2.758249,63.745117,1.5687476,0.015687477,1.5530602,0.2,0.8,546ms
Diagonal,0.81787384,0.38134766,2.6222792,0.62227917,2.6222792,61.865234,1.6164167,0.016164167,1.6002525,0.2,0.8,536ms
Diagonal,1.0460823,0.34106445,2.931997,0.93199706,2.931997,65.893555,1.5175991,0.015175991,1.5024232,0.2,0.8,522ms
Diagonal,0.8732178,0.37060547,2.6982872,0.69828725,2.6982872,62.939453,1.5888286,0.015888285,1.5729402,0.2,0.8,535ms
Diagonal,0.85520923,0.37402344,2.6736293,0.6736293,2.6736293,62.597656,1.5975039,0.01597504,1.5815289,0.2,0.8,570ms
Diagonal,0.6302641,0.42407227,2.3580887,0.35808873,2.3580887,57.592773,1.736329,0.01736329,1.7189656,0.2,0.8,536ms
Diagonal,0.62651384,0.42504883,2.352671,0.3526709,2.352671,57.495117,1.7392781,0.01739278,1.7218853,0.2,0.8,534ms
Diagonal,0.6933496,0.40844727,2.4482965,0.44829655,2.4482965,59.155273,1.6904664,0.016904663,1.6735617,0.2,0.8,540ms
Diagonal,0.9407553,0.35839844,2.7901907,0.7901907,2.7901907,64.16016,1.5585997,0.015585997,1.5430137,0.2,0.8,598ms
Diagonal,0.72826374,0.40039062,2.497561,0.49756098,2.497561,59.960938,1.6677524,0.016677525,1.6510749,0.2,0.8,572ms
Diagonal,0.78217643,0.38867188,2.5728643,0.5728643,2.5728643,61.132812,1.6357827,0.016357828,1.6194249,0.2,0.8,543ms
Diagonal,0.79271865,0.3864746,2.587492,0.587492,2.587492,61.35254,1.6299244,0.016299244,1.6136252,0.2,0.8,544ms
Diagonal,0.566004,0.4416504,2.2642343,0.2642343,2.2642343,55.83496,1.7909926,0.017909925,1.7730827,0.2,0.8,541ms
Diagonal,0.789189,0.38720703,2.5825977,0.58259773,2.5825977,61.279297,1.6318725,0.016318725,1.6155539,0.2,0.8,546ms
Diagonal,0.69645417,0.40771484,2.4526947,0.45269465,2.4526947,59.228516,1.688376,0.016883759,1.6714922,0.2,0.8,535ms
Diagonal,0.81909156,0.38110352,2.623959,0.62395906,2.623959,61.88965,1.615779,0.016157791,1.5996213,0.2,0.8,546ms
Diagonal,0.8902854,0.36743164,2.7215946,0.7215946,2.7215946,63.256836,1.5808568,0.015808567,1.5650482,0.2,0.8,548ms
Diagonal,0.81909156,0.38110352,2.623959,0.62395906,2.623959,61.88965,1.615779,0.016157791,1.5996213,0.2,0.8,551ms
Diagonal,0.6474144,0.41967773,2.3827808,0.3827808,2.3827808,58.032227,1.7231805,0.017231805,1.7059487,0.2,0.8,533ms
Diagonal,0.7111243,0.40429688,2.47343,0.47342992,2.47343,59.570312,1.6786885,0.016786885,1.6619016,0.2,0.8,549ms
Diagonal,0.66304237,0.41577148,2.4051673,0.40516734,2.4051673,58.42285,1.711659,0.01711659,1.6945424,0.2,0.8,552ms
Diagonal,0.90499294,0.3647461,2.7416332,0.7416332,2.7416332,63.52539,1.5741737,0.015741738,1.558432,0.2,0.8,542ms
